0.0918667699457786,0.2076169367084561,0.6346370355866661,0.2521798124286335,0.3786285233487589,0.8939835674529552
0.09682416731216115,0.1961616947364495,0.633658035146116,0.2382481235696847,0.3786285233487589,0.8939835674529552
0.09109217660728113,0.19838347887706664,0.6287997454598855,0.23768913605373923,0.3786285233487589,0.8974291015107341
0.09837335398915563,0.19653465610298,0.6241494933672721,0.23827678959614346,0.3786285233487589,0.9106811555791147
0.14763749031758333,0.18642740307000485,0.634551373048118,0.22297390913825146,0.3786285233487589,0.9098860323350118
0.19287374128582527,0.18165349757841512,0.6482573792158208,0.22058507360002294,0.3786285233487589,0.9117413199045853
0.18512780790085237,0.18971479111499462,0.6532747564736405,0.23273469114745324,0.3786285233487589,0.8939835674529552
0.18667699457784687,0.19413704731814138,0.6593567967105586,0.237101482511335,0.3786285233487589,0.8939835674529552
0.20573199070488002,0.19605513434601227,0.6774683048607373,0.24143005250660513,0.40387042490534286,0.8693347468857671
0.18667699457784687,0.2145273780283131,0.6715453521954087,0.25625994352792786,0.42069835927639876,0.8534322820037106
0.17738187451587947,0.26285251509161534,0.6726956777130549,0.3166305952500394,0.45140933950357587,0.7739199575934269
0.20418280402788552,0.32241977334604954,0.6730138528562339,0.3874834573138977,0.5246108540176692,0.6739994699178373
0.246553059643687,0.35060499661670763,0.7205443242449461,0.42406608474632945,0.5469078670593184,0.6315928968990192
0.22951200619674672,0.38143291757021003,0.76528464437809,0.4587042000506432,0.5624737063525452,0.5812350914391731
0.2178931061192874,0.44206577972901695,0.7550908022908611,0.5266092390603276,0.5889777029869583,0.5194805194805195
0.23106119287374122,0.44046737387245793,0.8306818738068433,0.5315636839666136,0.6142196045435423,0.5009276437847866
0.18869093725793973,0.44441010831863687,0.8998972049537423,0.5425666604556942,0.6310475389145982,0.4990723562152132
0.16700232378001556,0.407433652836904,0.9823045670370552,0.5046653958061603,0.6213714766512409,0.5210707659687253
0.1925639039504262,0.3853596679578234,1.0,0.47730367355129066,0.5889777029869583,0.5528756957328385
0.2599535243996903,0.38472030561519976,0.9776053649224142,0.46129847544515945,0.5805637358014303,0.5989928438908032
0.28009295120061994,0.3463745491163479,0.951955553379999,0.42573826962308947,0.5469078670593184,0.6535913066525313
0.3075135553834237,0.32186565931577577,0.9480762641343191,0.4024710114807436,0.5469078670593184,0.6819507023588656
0.3170410534469405,0.3254194483368587,0.9216432522394635,0.3960068225142971,0.5469078670593184,0.6846011131725416
0.2664601084430677,0.2945542312467033,0.9491776396299378,0.36444074971214524,0.5397559949516195,0.714550755367082
0.19852827265685516,0.31099649949117414,0.8741250183562583,0.3811148217689805,0.5048380311316785,0.7103100980651998
